# Dataset: AmazonCoPurchase 3387388 file:///export/scratch2/per/datasets/amazon-0601
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds2.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910382705,1571910434446,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910434910,1571910482906,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910483354,1571910537004,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910537379,1571910608343,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910608583,1571910670648,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910671003,1571910730549,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910730928,1571910792602,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910792973,1571910848809,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00075.481.364,1571910849186,1571910909079,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571910909630,1571910963952,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571910964327,1571911014771,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911015141,1571911059726,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911060336,1571911104905,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911105820,1571911155901,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911156311,1571911211167,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911211598,1571911264520,0.00,0.00,0,0.00,0,0
