# Dataset: TwitterSnapEgo 1768135 file:////export/scratch2/per/datasets/snap-twitter-ego-combined
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 25bf56033310c6fc44c39605a069483d111742c9
# Machine: diamonds4.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.28
4-clique,WCOJ,AllTuples(),1,00019.139.081,1571748937736,1571748974580,0.00,0.95,1571748937904,0.00,1571748943629,1571748974548
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571748974885,1571749083758,0.00,0.95,1571748974923,0.00,1571748974952,1571749083744
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749084018,1571749195284,0.00,0.95,1571749084071,0.00,1571749084109,1571749195265
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749195431,1571749304621,0.00,0.95,1571749195470,0.00,1571749195500,1571749304600
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749304783,1571749414585,0.00,0.95,1571749304820,0.00,1571749304849,1571749414559
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749414759,1571749525927,0.00,0.95,1571749414805,0.00,1571749414842,1571749525899
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749526236,1571749636993,0.00,0.95,1571749526280,0.00,1571749526317,1571749636964
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749637220,1571749747382,0.00,0.95,1571749637268,0.00,1571749637304,1571749747357
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749747576,1571749858117,0.00,0.95,1571749747624,0.00,1571749747661,1571749858090
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749858336,1571749968990,0.00,0.95,1571749858393,0.00,1571749858435,1571749968960
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571749969264,1571750079813,0.00,0.95,1571749969309,0.00,1571749969344,1571750079792
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571750080019,1571750332253,0.00,1.01,1571750080460,0.00,1571750093981,1571750332208
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571750333179,1571750592116,0.00,1.03,1571750333506,0.00,1571750346376,1571750592082
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571750592364,1571750839354,0.00,0.96,1571750592703,0.00,1571750605049,1571750839315
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571750840036,1571751074852,0.00,0.94,1571750840358,0.00,1571750851640,1571751074825
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571751075039,1571751329880,0.00,1.00,1571751075347,0.00,1571751086691,1571751329850
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571751330084,1571751565360,0.00,0.95,1571751330382,0.00,1571751342005,1571751565336
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571751565622,1571751809453,0.00,0.96,1571751565923,0.00,1571751577926,1571751809433
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571751809628,1571752059726,0.00,0.94,1571751810030,0.00,1571751820368,1571752059692
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571752059970,1571752304087,0.00,1.00,1571752060270,0.00,1571752071428,1571752304063
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571752304370,1571752540307,0.00,0.93,1571752304693,0.00,1571752314994,1571752540282
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752541063,1571752558872,0.00,0.93,1571752541105,0.00,1571752541133,1571752558851
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752559093,1571752576608,0.00,0.93,1571752559135,0.00,1571752559169,1571752576589
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752576826,1571752594417,0.00,0.93,1571752576870,0.00,1571752576905,1571752594401
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752594619,1571752612130,0.00,0.93,1571752594661,0.00,1571752594696,1571752612113
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752612368,1571752629903,0.00,0.93,1571752612411,0.00,1571752612448,1571752629887
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752630123,1571752647629,0.00,0.93,1571752630166,0.00,1571752630201,1571752647609
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752647850,1571752665330,0.00,0.93,1571752647886,0.00,1571752647914,1571752665313
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752665539,1571752683045,0.00,0.93,1571752665580,0.00,1571752665609,1571752683030
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752683303,1571752700812,0.00,0.93,1571752683344,0.00,1571752683380,1571752700798
kite,GraphWCOJ,AllTuples(),1,00054.901.128,1571752701067,1571752718603,0.00,0.93,1571752701112,0.00,1571752701148,1571752718589
kite,WCOJ,AllTuples(),1,00054.901.128,1571752718877,1571752753113,0.00,1.27,1571752719077,0.00,1571752728407,1571752753093
kite,WCOJ,AllTuples(),1,00054.901.128,1571752753519,1571752785536,0.00,0.98,1571752753665,0.00,1571752761797,1571752785519
kite,WCOJ,AllTuples(),1,00054.901.128,1571752785828,1571752817474,0.00,0.97,1571752785969,0.00,1571752794097,1571752817334
kite,WCOJ,AllTuples(),1,00054.901.128,1571752817767,1571752849463,0.00,0.98,1571752817958,0.00,1571752826073,1571752849444
kite,WCOJ,AllTuples(),1,00054.901.128,1571752849766,1571752881161,0.00,0.97,1571752849910,0.00,1571752858206,1571752881143
kite,WCOJ,AllTuples(),1,00054.901.128,1571752881798,1571752913403,0.00,0.96,1571752881940,0.00,1571752890222,1571752913386
kite,WCOJ,AllTuples(),1,00054.901.128,1571752913692,1571752945412,0.00,0.96,1571752913839,0.00,1571752922285,1571752945394
kite,WCOJ,AllTuples(),1,00054.901.128,1571752945804,1571752977388,0.00,0.96,1571752945944,0.00,1571752954293,1571752977368
kite,WCOJ,AllTuples(),1,00054.901.128,1571752977678,1571753009277,0.00,1.06,1571752977816,0.00,1571752986277,1571753009261
kite,WCOJ,AllTuples(),1,00054.901.128,1571753009538,1571753041087,0.00,1.18,1571753009681,0.00,1571753018026,1571753041068
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571753041381,1571753421277,0.00,1.18,1571753041425,0.00,1571753041456,1571753421257
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571753421544,1571753800846,0.00,1.18,1571753421582,0.00,1571753421611,1571753800832
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571753801048,1571754183894,0.00,1.18,1571753801091,0.00,1571753801127,1571754183872
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571754184145,1571754574097,0.00,1.18,1571754184183,0.00,1571754184213,1571754574076
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571754574357,1571754966853,0.00,1.18,1571754574401,0.00,1571754574435,1571754966834
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571754967084,1571755386431,0.00,1.18,1571754967126,0.00,1571754967162,1571755386406
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571755386676,1571755819369,0.00,1.18,1571755386712,0.00,1571755386742,1571755819344
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571755819645,1571756254166,0.00,1.18,1571755819693,0.00,1571755819730,1571756254138
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571756254400,1571756687884,0.00,1.18,1571756254450,0.00,1571756254486,1571756687858
diamond,GraphWCOJ,AllTuples(),1,1.951.325.832,1571756688225,1571757122914,0.00,1.18,1571756688270,0.00,1571756688305,1571757122889
