Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,WCOJTime-1,WCOJTime-2,WCOJTime-3,WCOJTime-4,WCOJTime-5,WCOJTime-6,WCOJTime-7,WCOJTime-8,WCOJTime-9,WCOJTime-10,WCOJTime-11,WCOJTime-12,WCOJTime-13,WCOJTime-14,WCOJTime-15,WCOJTime-16,WCOJTime-17,WCOJTime-18,WCOJTime-19,WCOJTime-20,WCOJTime-21,WCOJTime-22,WCOJTime-23,WCOJTime-24,WCOJTime-25,WCOJTime-26,WCOJTime-27,WCOJTime-28,WCOJTime-29,WCOJTime-30,WCOJTime-31,WCOJTime-32,WCOJTime-33,WCOJTime-34,WCOJTime-35,WCOJTime-36,WCOJTime-37,WCOJTime-38,WCOJTime-39,WCOJTime-40,WCOJTime-41,WCOJTime-42,WCOJTime-43,WCOJTime-44,WCOJTime-45,WCOJTime-46,WCOJTime-47,Scheduled-0,Scheduled-1,Scheduled-2,Scheduled-3,Scheduled-4,Scheduled-5,Scheduled-6,Scheduled-7,Scheduled-8,Scheduled-9,Scheduled-10,Scheduled-11,Scheduled-12,Scheduled-13,Scheduled-14,Scheduled-15,Scheduled-16,Scheduled-17,Scheduled-18,Scheduled-19,Scheduled-20,Scheduled-21,Scheduled-22,Scheduled-23,Scheduled-24,Scheduled-25,Scheduled-26,Scheduled-27,Scheduled-28,Scheduled-29,Scheduled-30,Scheduled-31,Scheduled-32,Scheduled-33,Scheduled-34,Scheduled-35,Scheduled-36,Scheduled-37,Scheduled-38,Scheduled-39,Scheduled-40,Scheduled-41,Scheduled-42,Scheduled-43,Scheduled-44,Scheduled-45,Scheduled-46,Scheduled-47,AlgoEnd-0,AlgoEnd-1,AlgoEnd-2,AlgoEnd-3,AlgoEnd-4,AlgoEnd-5,AlgoEnd-6,AlgoEnd-7,AlgoEnd-8,AlgoEnd-9,AlgoEnd-10,AlgoEnd-11,AlgoEnd-12,AlgoEnd-13,AlgoEnd-14,AlgoEnd-15,AlgoEnd-16,AlgoEnd-17,AlgoEnd-18,AlgoEnd-19,AlgoEnd-20,AlgoEnd-21,AlgoEnd-22,AlgoEnd-23,AlgoEnd-24,AlgoEnd-25,AlgoEnd-26,AlgoEnd-27,AlgoEnd-28,AlgoEnd-29,AlgoEnd-30,AlgoEnd-31,AlgoEnd-32,AlgoEnd-33,AlgoEnd-34,AlgoEnd-35,AlgoEnd-36,AlgoEnd-37,AlgoEnd-38,AlgoEnd-39,AlgoEnd-40,AlgoEnd-41,AlgoEnd-42,AlgoEnd-43,AlgoEnd-44,AlgoEnd-45,AlgoEnd-46,AlgoEnd-47
# Materialization time (GraphWCOJ):8.51
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240591419,1573240614361,0.00,0.00,1573240591467,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240591507,1573240591505,1573240591508,1573240591508,1573240591508,1573240591508,1573240591505,1573240591505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240614343,1573240612491,1573240613031,1573240613030,1573240612509,1573240612509,1573240613895,1573240612491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240614603,1573240636376,0.00,0.00,1573240614650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240614687,1573240614688,1573240614689,1573240614689,1573240614689,1573240614689,1573240614687,1573240614687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240635548,1573240636352,1573240636331,1573240636330,1573240635573,1573240635573,1573240635548,1573240636357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240636621,1573240658511,0.00,0.00,1573240636665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240636705,1573240636705,1573240636711,1573240636710,1573240636710,1573240636710,1573240636705,1573240636709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240658494,1573240658489,1573240658454,1573240658451,1573240657696,1573240657696,1573240657703,1573240657703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240658762,1573240680649,0.00,0.00,1573240658808,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240658846,1573240658846,1573240658848,1573240658848,1573240658846,1573240658846,1573240658848,1573240658848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240680456,1573240680456,1573240680624,1573240680628,1573240680031,1573240680031,1573240679662,1573240679662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240680898,1573240703385,0.00,0.00,1573240680943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240680984,1573240680983,1573240680983,1573240680981,1573240680982,1573240680981,1573240680983,1573240680983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240703365,1573240702913,1573240702333,1573240702333,1573240702637,1573240702425,1573240701714,1573240701714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240703632,1573240725633,0.00,0.00,1573240703679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240703721,1573240703722,1573240703719,1573240703719,1573240703721,1573240703719,1573240703721,1573240703721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240725421,1573240725418,1573240724360,1573240724360,1573240725612,1573240725612,1573240724362,1573240724363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,Shares(2; 2; 2),8,00127.525.239,1573240725877,1573240747671,0.00,0.00,1573240725921,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240725958,1573240725956,1573240725959,1573240725958,1573240725958,1573240725958,1573240725956,1573240725956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240747647,1573240747507,1573240747252,1573240747252,1573240746679,1573240746679,1573240746838,1573240746929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573240748020,1573240811538,0.00,0.00,1573240748063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240748106,1573240748103,1573240748106,1573240748105,1573240748106,1573240748104,1573240748105,1573240748105,1573240748103,1573240748105,1573240748105,1573240748105,1573240748106,1573240748106,1573240748107,1573240748107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240748294,1573240748489,1573240750633,1573240761147,1573240749402,1573240750667,1573240750090,1573240749773,1573240748285,1573240748489,1573240755346,1573240811507,1573240748495,1573240749175,1573240749946,1573240750202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573240811944,1573240881394,0.00,0.00,1573240812001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240812050,1573240812051,1573240812049,1573240812049,1573240812049,1573240812049,1573240812050,1573240812050,1573240812050,1573240812050,1573240812051,1573240812050,1573240812052,1573240812051,1573240812051,1573240812052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240812362,1573240812369,1573240814993,1573240826127,1573240813577,1573240814897,1573240814187,1573240813828,1573240812245,1573240812473,1573240820524,1573240881352,1573240812595,1573240813130,1573240813883,1573240814106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573240881662,1573240951735,0.00,0.00,1573240881722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240881776,1573240881773,1573240881771,1573240881771,1573240881772,1573240881773,1573240881772,1573240881774,1573240881773,1573240881776,1573240881773,1573240881774,1573240881774,1573240881774,1573240881775,1573240881775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240882006,1573240882253,1573240884820,1573240895520,1573240883577,1573240884926,1573240884231,1573240883953,1573240882119,1573240882314,1573240890261,1573240951705,1573240882376,1573240883030,1573240883768,1573240883972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573240953491,1573241020535,0.00,0.00,1573240953537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240953585,1573240953586,1573240953583,1573240953583,1573240953583,1573240953583,1573240953584,1573240953585,1573240953585,1573240953585,1573240953585,1573240953586,1573240953586,1573240953587,1573240953587,1573240953586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573240953767,1573240953909,1573240956290,1573240967596,1573240954863,1573240956172,1573240955620,1573240955449,1573240953770,1573240953980,1573240961260,1573241020502,1573240953977,1573240954759,1573240955559,1573240955616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573241020949,1573241087863,0.00,0.00,1573241021006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241021059,1573241021062,1573241021059,1573241021059,1573241021059,1573241021059,1573241021061,1573241021059,1573241021062,1573241021062,1573241021072,1573241021065,1573241021073,1573241021072,1573241021072,1573241021072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241021361,1573241021417,1573241023900,1573241035026,1573241022579,1573241023920,1573241023317,1573241022866,1573241021257,1573241021482,1573241029109,1573241087839,1573241021520,1573241022253,1573241022928,1573241023120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573241088107,1573241158900,0.00,0.00,1573241088152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241088200,1573241088201,1573241088200,1573241088198,1573241088199,1573241088197,1573241088197,1573241088197,1573241088199,1573241088199,1573241088199,1573241088199,1573241088200,1573241088200,1573241088200,1573241088200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241088386,1573241088520,1573241090777,1573241103026,1573241089574,1573241090726,1573241090341,1573241089923,1573241088496,1573241088603,1573241095920,1573241158862,1573241088608,1573241089279,1573241090123,1573241090252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573241159318,1573241226473,0.00,0.00,1573241159377,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241159439,1573241159438,1573241159438,1573241159438,1573241159437,1573241159438,1573241159437,1573241159437,1573241159437,1573241159438,1573241159438,1573241159439,1573241159439,1573241159439,1573241159439,1573241159440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241159731,1573241159778,1573241162059,1573241171667,1573241160854,1573241162328,1573241161681,1573241161242,1573241159618,1573241159823,1573241167349,1573241226436,1573241159853,1573241160587,1573241161383,1573241161560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573241226855,1573241290539,0.00,0.00,1573241226925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241226982,1573241226980,1573241226982,1573241226980,1573241226980,1573241226980,1573241226983,1573241226982,1573241226982,1573241226983,1573241226982,1573241226983,1573241226983,1573241226984,1573241226983,1573241226984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241227175,1573241227375,1573241229725,1573241240026,1573241228443,1573241230259,1573241229260,1573241228865,1573241227219,1573241227494,1573241234768,1573241290507,1573241227386,1573241228155,1573241228960,1573241229158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573241290814,1573241354650,0.00,0.00,1573241290858,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241290906,1573241290904,1573241290907,1573241290904,1573241290904,1573241290905,1573241290904,1573241290905,1573241290906,1573241290906,1573241290906,1573241290907,1573241290908,1573241290908,1573241290909,1573241290908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241291088,1573241291404,1573241293386,1573241303688,1573241292225,1573241293408,1573241292974,1573241292657,1573241291089,1573241291269,1573241298701,1573241354611,1573241291316,1573241292096,1573241292803,1573241292992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(4; 2; 2),16,00127.525.239,1573241355065,1573241418586,0.00,0.00,1573241355123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241355179,1573241355176,1573241355179,1573241355176,1573241355178,1573241355176,1573241355176,1573241355176,1573241355176,1573241355178,1573241355178,1573241355179,1573241355179,1573241355179,1573241355180,1573241355181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241355361,1573241355706,1573241357898,1573241369421,1573241356662,1573241358072,1573241357472,1573241357014,1573241355490,1573241355682,1573241363247,1573241418553,1573241355575,1573241356337,1573241357101,1573241357344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241419005,1573241455716,0.00,0.00,1573241419062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241419112,1573241419112,1573241419112,1573241419112,1573241419112,1573241419112,1573241419112,1573241419112,1573241419113,1573241419114,1573241419113,1573241419113,1573241419113,1573241419115,1573241419116,1573241419116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241419419,1573241419681,1573241419792,1573241419437,1573241419687,1573241420197,1573241419707,1573241420457,1573241420164,1573241420732,1573241424504,1573241422634,1573241423888,1573241427211,1573241433246,1573241455685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241456006,1573241497982,0.00,0.00,1573241456060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241456102,1573241456103,1573241456104,1573241456104,1573241456104,1573241456104,1573241456100,1573241456102,1573241456102,1573241456102,1573241456103,1573241456100,1573241456102,1573241456100,1573241456100,1573241456100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241456346,1573241456592,1573241456752,1573241456443,1573241456762,1573241457279,1573241456776,1573241457470,1573241457165,1573241457779,1573241463055,1573241459951,1573241461066,1573241464182,1573241470626,1573241497946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241498369,1573241534611,0.00,0.00,1573241498418,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241498464,1573241498464,1573241498464,1573241498463,1573241498461,1573241498463,1573241498465,1573241498463,1573241498464,1573241498464,1573241498465,1573241498464,1573241498464,1573241498464,1573241498465,1573241498461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241498648,1573241498888,1573241499008,1573241498776,1573241498989,1573241499475,1573241499021,1573241499638,1573241499399,1573241500066,1573241503688,1573241502068,1573241503029,1573241505754,1573241513264,1573241534593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241534858,1573241575249,0.00,0.00,1573241534915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241534961,1573241534969,1573241534970,1573241534968,1573241534969,1573241534969,1573241534968,1573241534968,1573241534968,1573241534969,1573241534969,1573241534969,1573241534969,1573241534961,1573241534968,1573241534970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241535179,1573241535486,1573241535626,1573241535319,1573241535608,1573241536215,1573241535626,1573241536354,1573241536034,1573241536644,1573241541165,1573241538658,1573241539813,1573241542624,1573241551716,1573241575214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241575520,1573241611769,0.00,0.00,1573241575564,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241575608,1573241575608,1573241575606,1573241575609,1573241575608,1573241575606,1573241575608,1573241575606,1573241575608,1573241575608,1573241575608,1573241575608,1573241575609,1573241575608,1573241575609,1573241575608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241575784,1573241576018,1573241576139,1573241575914,1573241576114,1573241576585,1573241576174,1573241576740,1573241576534,1573241577137,1573241580801,1573241578979,1573241580142,1573241582943,1573241589421,1573241611747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241612157,1573241648052,0.00,0.00,1573241612213,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241612258,1573241612261,1573241612260,1573241612260,1573241612261,1573241612261,1573241612262,1573241612260,1573241612259,1573241612260,1573241612260,1573241612258,1573241612258,1573241612262,1573241612261,1573241612261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241612455,1573241612741,1573241612949,1573241612649,1573241612952,1573241613567,1573241612989,1573241613642,1573241613283,1573241613939,1573241617679,1573241615674,1573241616745,1573241620282,1573241626723,1573241648032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241648294,1573241685352,0.00,0.00,1573241648337,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241648377,1573241648380,1573241648380,1573241648380,1573241648380,1573241648377,1573241648380,1573241648380,1573241648379,1573241648379,1573241648380,1573241648379,1573241648380,1573241648380,1573241648380,1573241648377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241648550,1573241648784,1573241648931,1573241648687,1573241648908,1573241649364,1573241648965,1573241649550,1573241649299,1573241649791,1573241654513,1573241652285,1573241653478,1573241656207,1573241662950,1573241685323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRange(16; 1; 1),16,00127.525.239,1573241685626,1573241721664,0.00,0.00,1573241685669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241685710,1573241685713,1573241685712,1573241685714,1573241685713,1573241685713,1573241685710,1573241685712,1573241685710,1573241685713,1573241685714,1573241685714,1573241685713,1573241685713,1573241685713,1573241685710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573241685884,1573241686116,1573241686253,1573241686029,1573241686228,1573241686704,1573241686246,1573241686896,1573241686596,1573241687156,1573241690988,1573241689287,1573241690068,1573241693477,1573241701025,1573241721648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
