# Dataset: TwitterSnapEgo 1768135 file:////export/scratch2/per/datasets/snap-twitter-ego-combined
# Repetitions: 5
# Batchsize: List(1)
# Git commit: fc4ebbf6fb16bf633691df168b5ae5fdfb7d914f
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.27
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571649909403,1571650027845,0.00,0.00,1571649909517,0.00,1571649909568,1571650027796
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571650028560,1571650146164,0.00,0.00,1571650028634,0.00,1571650028681,1571650146121
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571650146498,1571650264253,0.00,0.00,1571650146583,0.00,1571650146635,1571650264222
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571650264674,1571650381070,0.00,0.00,1571650264737,0.00,1571650264779,1571650381043
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571650381306,1571650497869,0.00,0.00,1571650381363,0.00,1571650381401,1571650497839
