# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.08
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665397108,1571665399973,0.00,0.00,1571665397234,0.00,1571665397296,1571665399947
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665400199,1571665402995,0.00,0.00,1571665400283,0.00,1571665400358,1571665402958
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665403305,1571665406076,0.00,0.00,1571665403378,0.00,1571665403427,1571665406045
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665406242,1571665409060,0.00,0.00,1571665406347,0.00,1571665406413,1571665409018
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665409234,1571665412228,0.00,0.00,1571665409301,0.00,1571665409352,1571665412199
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665412410,1571665415353,0.00,0.00,1571665412470,0.00,1571665412520,1571665415328
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665415478,1571665418426,0.00,0.00,1571665415537,0.00,1571665415585,1571665418404
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665418570,1571665421501,0.00,0.00,1571665418624,0.00,1571665418674,1571665421477
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665421698,1571665424613,0.00,0.00,1571665421758,0.00,1571665421806,1571665424586
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665424788,1571665427686,0.00,0.00,1571665424840,0.00,1571665424885,1571665427663
