# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: fc4ebbf6fb16bf633691df168b5ae5fdfb7d914f
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.10
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648431678,1571648434480,0.00,0.00,1571648431805,0.00,1571648431859,1571648434444
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648434772,1571648437479,0.00,0.00,1571648434855,0.00,1571648434911,1571648437458
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648437705,1571648440385,0.00,0.00,1571648437775,0.00,1571648437829,1571648440367
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648440556,1571648443265,0.00,0.00,1571648440622,0.00,1571648440674,1571648443244
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648443446,1571648446121,0.00,0.00,1571648443510,0.00,1571648443558,1571648446102
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648446407,1571648448938,0.00,0.00,1571648446466,0.00,1571648446517,1571648448910
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648449143,1571648451648,0.00,0.00,1571648449202,0.00,1571648449250,1571648451627
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648451794,1571648454277,0.00,0.00,1571648451844,0.00,1571648451886,1571648454255
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648454543,1571648457189,0.00,0.00,1571648454607,0.00,1571648454658,1571648457170
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648457383,1571648459863,0.00,0.00,1571648457429,0.00,1571648457470,1571648459834
