# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: fc4ebbf6fb16bf633691df168b5ae5fdfb7d914f
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
5-clique,WCOJ,AllTuples(),1,000000040.137,1571655949497,1571655969465,0.00,0.32,1571655950369,0.00,1571655955027,1571655969393
5-clique,WCOJ,AllTuples(),1,000000040.137,1571655970183,1571655989922,0.00,0.40,1571655970620,0.00,1571655975284,1571655989862
5-clique,WCOJ,AllTuples(),1,000000040.137,1571655990197,1571656010603,0.00,0.26,1571655990582,0.00,1571655996008,1571656010566
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656010877,1571656029763,0.00,0.26,1571656011297,0.00,1571656015246,1571656029727
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656030577,1571656049737,0.00,0.26,1571656030865,0.00,1571656034384,1571656049692
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656050628,1571656069334,0.00,0.36,1571656050893,0.00,1571656054209,1571656069303
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656069883,1571656088954,0.00,0.84,1571656070158,0.00,1571656074227,1571656088926
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656089398,1571656108486,0.00,0.32,1571656089666,0.00,1571656093020,1571656108463
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656108820,1571656125990,0.00,0.41,1571656109098,0.00,1571656111921,1571656125960
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656126348,1571656142658,0.00,0.26,1571656126631,0.00,1571656129282,1571656142619
