# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: fc4ebbf6fb16bf633691df168b5ae5fdfb7d914f
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656612291,1571656631194,0.00,0.33,1571656613414,0.00,1571656618342,1571656631113
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656631848,1571656651816,0.00,1.28,1571656632643,0.00,1571656638179,1571656651771
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656652108,1571656670605,0.00,0.27,1571656652494,0.00,1571656656016,1571656670570
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656671590,1571656688957,0.00,0.26,1571656671896,0.00,1571656676661,1571656688908
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656689596,1571656707625,0.00,0.26,1571656689880,0.00,1571656692980,1571656707594
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656708029,1571656725664,0.00,0.55,1571656708311,0.00,1571656711738,1571656725635
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656726146,1571656743447,0.00,0.33,1571656726481,0.00,1571656729600,1571656743420
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656743780,1571656760027,0.00,0.47,1571656744049,0.00,1571656747740,1571656759987
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656760707,1571656776214,0.00,0.36,1571656760957,0.00,1571656763932,1571656776174
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656777069,1571656793091,0.00,0.26,1571656777332,0.00,1571656780016,1571656793065
