# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: fc4ebbf6fb16bf633691df168b5ae5fdfb7d914f
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.09
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647969491,1571647973031,0.00,0.00,1571647969602,0.00,1571647969654,1571647973001
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647973244,1571647976742,0.00,0.00,1571647973328,0.00,1571647973379,1571647976716
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647977196,1571647980429,0.00,0.00,1571647977266,0.00,1571647977312,1571647980402
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647980606,1571647984090,0.00,0.00,1571647980671,0.00,1571647980718,1571647984070
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647984235,1571647987695,0.00,0.00,1571647984299,0.00,1571647984343,1571647987677
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647987859,1571647991292,0.00,0.00,1571647987918,0.00,1571647987963,1571647991274
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647991423,1571647994847,0.00,0.00,1571647991481,0.00,1571647991525,1571647994830
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647994960,1571647998366,0.00,0.00,1571647995012,0.00,1571647995057,1571647998348
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571647998553,1571648001939,0.00,0.00,1571647998606,0.00,1571647998651,1571648001921
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571648002124,1571648005303,0.00,0.00,1571648002171,0.00,1571648002211,1571648005285
