# Dataset: TwitterSnapEgo 1768135 file:////export/scratch2/per/datasets/snap-twitter-ego-combined
# Repetitions: 3
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.26
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571748205634,1571748312130,0.00,0.00,1571748205753,0.00,1571748205805,1571748312093
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571748312703,1571748416587,0.00,0.00,1571748312768,0.00,1571748312806,1571748416551
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571748416999,1571748520973,0.00,0.00,1571748417054,0.00,1571748417091,1571748520920
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571748521372,1571748789996,0.00,0.95,1571748522248,0.00,1571748533474,1571748789955
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571748790309,1571749046698,0.00,1.45,1571748790767,0.00,1571748803307,1571749046663
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571749046962,1571749319108,0.00,0.92,1571749047422,0.00,1571749059572,1571749319070
