# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: fc4ebbf6fb16bf633691df168b5ae5fdfb7d914f
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656918450,1571656938780,0.00,0.42,1571656919180,0.00,1571656923481,1571656938719
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656939342,1571656958235,0.00,0.27,1571656939753,0.00,1571656944346,1571656958189
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656958549,1571656977225,0.00,0.30,1571656958869,0.00,1571656962627,1571656977196
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656977477,1571656994321,0.00,0.28,1571656977776,0.00,1571656980531,1571656994295
5-clique,WCOJ,AllTuples(),1,000000040.137,1571656994755,1571657012388,0.00,0.28,1571656995117,0.00,1571656998172,1571657012356
5-clique,WCOJ,AllTuples(),1,000000040.137,1571657012824,1571657030248,0.00,0.79,1571657013105,0.00,1571657017618,1571657030210
5-clique,WCOJ,AllTuples(),1,000000040.137,1571657031347,1571657047661,0.00,0.26,1571657031612,0.00,1571657034245,1571657047617
5-clique,WCOJ,AllTuples(),1,000000040.137,1571657048763,1571657066094,0.00,0.36,1571657049097,0.00,1571657052700,1571657066062
5-clique,WCOJ,AllTuples(),1,000000040.137,1571657066780,1571657082468,0.00,0.26,1571657067099,0.00,1571657070026,1571657082441
5-clique,WCOJ,AllTuples(),1,000000040.137,1571657083337,1571657099490,0.00,0.35,1571657083595,0.00,1571657086869,1571657099445
