# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.10
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665628744,1571665632230,0.00,0.00,1571665628905,0.00,1571665628968,1571665632200
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665632647,1571665635796,0.00,0.00,1571665632738,0.00,1571665632808,1571665635766
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665636011,1571665639292,0.00,0.00,1571665636086,0.00,1571665636134,1571665639272
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665639459,1571665642521,0.00,0.00,1571665639527,0.00,1571665639576,1571665642499
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665642704,1571665646033,0.00,0.00,1571665642785,0.00,1571665642848,1571665646012
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665646204,1571665649471,0.00,0.00,1571665646267,0.00,1571665646316,1571665649453
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665649614,1571665652883,0.00,0.00,1571665649677,0.00,1571665649726,1571665652864
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665653039,1571665656315,0.00,0.00,1571665653097,0.00,1571665653145,1571665656290
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665656532,1571665659747,0.00,0.00,1571665656658,0.00,1571665656757,1571665659722
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665659942,1571665663276,0.00,0.00,1571665660019,0.00,1571665660077,1571665663251
