# Dataset: SNB 453030 file:///export/scratch2/per/datasets/snb1
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.09
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665747042,1571665750370,0.00,0.00,1571665747168,0.00,1571665747229,1571665750304
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665750705,1571665753843,0.00,0.00,1571665750815,0.00,1571665750882,1571665753800
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665754231,1571665757047,0.00,0.00,1571665754312,0.00,1571665754363,1571665757018
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665757241,1571665760239,0.00,0.00,1571665757311,0.00,1571665757364,1571665760211
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665760406,1571665763423,0.00,0.00,1571665760476,0.00,1571665760525,1571665763384
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665763644,1571665766589,0.00,0.00,1571665763703,0.00,1571665763751,1571665766568
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665766713,1571665769778,0.00,0.00,1571665766831,0.00,1571665766894,1571665769748
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665769940,1571665772933,0.00,0.00,1571665769997,0.00,1571665770045,1571665772899
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665773125,1571665776140,0.00,0.00,1571665773183,0.00,1571665773231,1571665776113
5-clique,GraphWCOJ,AllTuples(),1,000000040.137,1571665776386,1571665779154,0.00,0.00,1571665776441,0.00,1571665776485,1571665779132
