# Dataset: TwitterSnapEgo 1768135 file:////export/scratch2/per/datasets/snap-twitter-ego-combined
# Repetitions: 3
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds3.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
# Materialization time (GraphWCOJ):0.23
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571734889116,1571734986844,0.00,0.00,1571734889225,0.00,1571734889278,1571734986798
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571734987331,1571735082591,0.00,0.00,1571734987398,0.00,1571734987439,1571735082559
5-clique,GraphWCOJ,AllTuples(),1,00071.813.452,1571735082896,1571735178562,0.00,0.00,1571735082958,0.00,1571735082997,1571735178534
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571735178908,1571735448632,0.00,1.12,1571735179658,0.00,1571735191662,1571735448577
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571735449251,1571735701708,0.00,0.94,1571735449570,0.00,1571735460251,1571735701662
5-clique,WCOJ,AllTuples(),1,00071.813.452,1571735702370,1571735945752,0.00,0.93,1571735702744,0.00,1571735714363,1571735945713
